,author_id,created_at,id,public_metrics,referenced_tweets,text
748,1489505160,2022-09-16 14:42:11+00:00,1570785120717774849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570777818396766210 type=replied_to],@JuampaSantos @Puntodequiebr15 @petrogustavo Jajajajajaja
749,321628326,2022-09-16 14:42:10+00:00,1570785117223931904,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570764389674024960 type=replied_to],"@SantiGiraldo176 @petrogustavo Venía a escribir justo eso 😂😂, desde que inicio la guerra rusa y el suministro de petróleo disminuyó, los gringos quitaron sanciones por debajo de la mesa, por eso VZ se dolariza y la reapertura de la frontera va a ayudar a Colombia."
750,1257781593109823494,2022-09-16 14:42:09+00:00,1570785114359238658,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570568254455951363 type=replied_to],@FabioAcevedori3 @IreneVelezT @GobBoyaca @CundinamarcaGob @EnelColombia @GrupoEnergiaBog @GuavioNoticias @GuavioPresente @ProgresisGuavio @SeMinasyEnergia @SecMinasCundi @petrogustavo https://t.co/VIR2C0L3oH
751,315965504,2022-09-16 14:42:05+00:00,1570785097003204608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Muy bien, también hay que velar para que seamos potencia de trasparencia y excelente manejo de lo público.
Es tarea titánica, aún así lo lograremos, todos lo queremos!!"
752,1287844944,2022-09-16 14:42:02+00:00,1570785082851610631,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570201819598540802 type=replied_to],@Juanparal @petrogustavo Acabo de nacer?
753,309797630,2022-09-16 14:42:01+00:00,1570785081098223621,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570419174199136256 type=replied_to],@marthaperaltae @IreneVelezT @petrogustavo Par de basuras.
754,2202544421,2022-09-16 14:41:56+00:00,1570785060286234624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570493315988230145 type=replied_to],@pulzo @petrogustavo @FranciaMarquezM PETRO CIAO CIAO CIAO
755,194412067,2022-09-16 14:41:55+00:00,1570785056603672582,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570569927916134401 type=quoted],"@DirectorPolicia limpieza a esa policía por favor, esos asesinos del talante del criminal Núñez, a la cárcel.

CC @petrogustavo @FiscaliaCol https://t.co/jJpPpC23Kt"
756,135337329,2022-09-16 14:41:54+00:00,1570785048697405440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo No veo a los Petrist@s criticando los helicópteros, así como criticaban la donación durante Duque de aviones Hércules, que les parecían basura y que para qué se recibían... Son incoherentes en todo. Ahora critican al dictador Ortega pero abrazan al sátrapa dictador Maduro..."
757,254817098,2022-09-16 14:41:50+00:00,1570785032113131522,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo https://t.co/6rVYsLMHce
759,1321183115147202568,2022-09-16 14:41:39+00:00,1570784986755899393,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570149021947424768 type=replied_to],"@JDRC @anibalmoreno20 @GustavoBolivar @petrogustavo @IvanDuque Q pensamiento tan basico el d Los uribistas mediocres, a ver señor no hay necesidad d salir a quemarlo Todo Como us dice para hacer resistencia y darse cuenta d las cosas q pasan en el país."
761,1450981197258047495,2022-09-16 14:41:36+00:00,1570784975871680512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570718133521743872 type=replied_to],"@wilsonariasc @petrogustavo Levan mes y medio chillando, no han hecho sino cagadas, es evidente que no son capaces. . ."
762,2183323734,2022-09-16 14:41:36+00:00,1570784974051377154,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569779131876839428 type=replied_to],"@Mariopo06 @felipedcon @JERobledo @petrogustavo Bueno en la ideologia petrista.... el cargo lo puede ejercer cualquiera que sea de la misma ideologia del presidente..... 

excepto, las personas preparadas y especializadas en las labores especificas del ministerio."
763,604810567,2022-09-16 14:41:35+00:00,1570784970905628675,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570774036095053825 type=replied_to],"@manolitosalazar @petrogustavo Ustedes los periodistas cortados con la misma tijera,"" Algo no no dicen"" quieren oir que esta grave o que padece enfermedad terminal para bailar en una pata, el estado de salud no les importa."
764,1080246584527462401,2022-09-16 14:41:35+00:00,1570784970867904515,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784586816442370 type=replied_to],@gilberto197510 @me_pincho @petrogustavo Lo que veo de malo es utilicen un recurso carísimo que esta haciendo falta en labores militares para una labor que podría suplirse muy fácilmente con otros recursos que sean propios de esa labor. Desperdician la plata y debilitan al ejercito sin ninguna necesidad. Usar la LOGICA
765,295496780,2022-09-16 14:41:33+00:00,1570784960973361163,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570499380393943040 type=replied_to],"@RoyBarreras @petrogustavo Un razonamiento aparentemente lógico...la verdad, o la consonancia o la proporción, están más allá de lo enunciado (o lo comparado)."
767,879662946665857025,2022-09-16 14:41:22+00:00,1570784916845252608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570718133521743872 type=replied_to],"@wilsonariasc @petrogustavo No señor la va ha volver mierda... como venezuela, Nicaragua o Argentina porque es un bandido e incompetente y tiene de aliados a imbeciles que progreso para ellos es acabar todo lo bueno"
768,875427997628739584,2022-09-16 14:41:16+00:00,1570784891289337858,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784849719623681 type=replied_to],"@1anoticiass @JaimeRaulSt @petrogustavo @agaviriau @Mineducacion 4⃣ Dada la situación enviaremos al gestor territorial para que asesore al rector para el mantenimiento en las instalaciones.
5⃣De igual manera, el rector del colegio adelanta una solicitud a la Gobernación y al municipio para el manejo de aguas y mantenimiento."
770,838484029,2022-09-16 14:41:10+00:00,1570784865506959361,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",[<ReferencedTweet id=1570738380501323778 type=replied_to],"@Maryaristizabal @ProsperidadCol @NoticiasRCN El Gbno de @petrogustavo en vez de abrir más escuelas, SENA, trabajo, lo que hace es pagar para que no delincan.

El mensaje del Gbno es claro, no delinca, va a recibir $800.000 mensuales, pero tampoco estudie no trabaje.

¡Eso es esclavismo moderno!"
771,789663667,2022-09-16 14:41:09+00:00,1570784859836272641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570774902990569474 type=quoted],"Si se lleva colntrol a inacistencias de @petrogustavo a diferentes eventos en un mes de gobierno por problemas de salud, los pronosticos para que el presidente termine su mandanto no son los mejores. Esperar pronunciamiento de la casa de Nariño. https://t.co/0sDipX3uXT"
772,3010425815,2022-09-16 14:41:07+00:00,1570784853104402432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1333579892332650496 type=quoted],Dura crítica del candidato @petrogustavo al presidente @petrogustavo.. https://t.co/bsQ3wuy4pN
773,875427997628739584,2022-09-16 14:41:06+00:00,1570784849719623681,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784803062173696 type=replied_to],"@1anoticiass @JaimeRaulSt @petrogustavo @agaviriau @Mineducacion 3⃣ La Secretaría de Educación del departamento debe verificar el estado de mantenimiento que se debe hacer periódicamente en las cajas de inspección y desagua, tal y como lo señala el @fondoFFIE en el manual de mantenimiento que se entregó cuando se finalizó el proyecto.

🧵"
774,24092214,2022-09-16 14:41:04+00:00,1570784839225462786,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570772104840380420 type=replied_to],@BluRadioCo @petrogustavo Puras disculpas de colegial. Ahí hay algo más de fondo.
775,1285924453910749185,2022-09-16 14:40:58+00:00,1570784815544430593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570773342399107072 type=replied_to],"@DonPrometeo @LaConstwitt @lijoky @EscudosAzules @Simona_Simo_ @eudaimonia1312 @UPZ911 @ElCapucchino @petrogustavo Si,  nadie está diciendo lo contrario,  simplemente hago la aclaración,  teniendo en cuenta que para alegar algo uno tiene que hacerlo conociendo sobre lo que discute."
776,875427997628739584,2022-09-16 14:40:55+00:00,1570784803062173696,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784763858001920 type=replied_to],"@1anoticiass @JaimeRaulSt @petrogustavo @agaviriau @Mineducacion 2⃣ Lo sucedido el día miércoles en el colegio es el primer registro presentando en la institución y no corresponde a fallas en la intervención y el alcance desarrollado por el @fondoffie.

🧵"
777,104677797,2022-09-16 14:40:54+00:00,1570784797345349634,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",[<ReferencedTweet id=1570758420248272897 type=quoted],La intervención militar de Estados Unidos así se disfrace de ambientalista y protectora de la Amazonía tiene el mismo fin: asegurar el control geopolítico de diferentes regiones del mundo. @petrogustavo lo sabe y es condescendiente con esta afrenta a nuestra soberanía nacional. https://t.co/v3I4ZGKjrG
778,1439279290797940737,2022-09-16 14:40:52+00:00,1570784791871586304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Dr, no nos vaya a robar la platica de el ahorro para la pensión please, Usted no se imagina como nos ha tocado trabajar al sol y al agua para lograr obtenerla, no nos regale nada, pero tampoco nos la vaya a quitar!
Gracias."
780,875427997628739584,2022-09-16 14:40:46+00:00,1570784763858001920,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570207469917409282 type=replied_to],"@1anoticiass @JaimeRaulSt @petrogustavo @agaviriau @Mineducacion En cuanto a la entrega de la I.E.T Nacionalizado Pablo VI el @FondoFFIE y el @Mineducacion responden:

1⃣La I.E.T. Nacionalizado Pablo VI en #Cubará, #Boyacá, fue entregada a satisfacción de las comunidades educativas del municipio en diciembre del 2020.

🧵"
781,762834377470386176,2022-09-16 14:40:39+00:00,1570784734506262531,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569929429740052481 type=replied_to],@petrogustavo Al fin y al cabo el Tiempo es un medio uribista. Que asco de periódico. No sé la pasan sino publicando falsedades
782,1276551493169094658,2022-09-16 14:40:31+00:00,1570784703309058057,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570244286947692545 type=replied_to],"@Ofmoralesv @RHpresidente @petrogustavo Pues si, el Gobierno Petro realmente merece una mejor y más inteligente OPOSICIÓN. Eso de ponerse ""soy opositor"" en el perfil es muy ridículo."
783,1562825517258375172,2022-09-16 14:40:30+00:00,1570784699613847552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569862046040162305 type=quoted],Porque los petristas están más informados  que la derecha  será que no escuchán  a @petrogustavo  de lo que quiere para el país usted por no estar a lado  del canal @infopresidencia será que usted  no lo sintoniza https://t.co/deetmSGXeO
784,158601221,2022-09-16 14:40:21+00:00,1570784658954256386,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570549543145738241 type=replied_to],@yplopezg @ClaudiaLopez @petrogustavo Y en qué parte no ha cumplido con la educación un gobierno que lleva un mes?
785,2183323734,2022-09-16 14:40:15+00:00,1570784634920923139,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569679889581604881 type=replied_to],"@neronanavarrete @dimabusas @felipedcon @JERobledo @petrogustavo Exacto. 

Como se comprueba que el ""extractivismo"" es malo?

No hay al menos un ""extractivismo"" bueno?"
786,1362871386,2022-09-16 14:40:09+00:00,1570784610308755456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570771455494991873 type=replied_to],"@JasBellic @JavierAdaime @petrogustavo ...ahhmm de hecho Colombia posee helicopteros RUSOS Mi-17 que fueron adquiridos a RUSIA,  ¡¡SI A PUTIN!!!!🤦‍♂️🤦‍♂️🤦‍♂️ ahmmm... en fin... la ignorancia...🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/qQ7JXq1knX"
787,1471000308,2022-09-16 14:40:07+00:00,1570784602444406784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570551524346187776 type=replied_to],"@SebastianNohra @IglesiasJulio87 Se necesita generación de empleo para que todos los colombianos aporten para su pensión.
Pero a @petrogustavo le conviene un estado asistencialista para repartir subsidios y perpetuarse en el poder."
788,1172107470845698055,2022-09-16 14:39:53+00:00,1570784541941583879,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Sr, y no seria bueno ponerle atención al orden publico en gran parte del pais, donde los expropiadores están a punto de estallar esa olla a presión que creo usted con ese cuento de campaña de la distribución de las tierras?

Irresponsable!"
789,156408093,2022-09-16 14:39:47+00:00,1570784518969380864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Ojalá lo utilicen para este medio y no para transportar delincuentes, ni droga"
790,1330418834,2022-09-16 14:39:40+00:00,1570784490112569346,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Selvas del cauca para oro amapola y coca, selvas del chocó para oro, selvas del catatumbo permanentemente deforestadas para mantener el cultivo de coca q alimenta la dictadura venezolana.
Ahí está el problema."
791,460857865,2022-09-16 14:39:40+00:00,1570784488334168065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570774438244913153 type=replied_to],@CristianPatioV @manolitosalazar @petrogustavo Ese pasquín siempre ha estado con el.
792,2801888532,2022-09-16 14:39:40+00:00,1570784487323336707,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570469268302729218 type=replied_to],"@CelsoTeteC @petrogustavo Petro habla mucho, quizás demasiado, pero hace muy poco o mejor nada. Habla para la tribuna que lo aplaude a rabiar pero como en Bogotá, no hará nada importante y positivo."
793,331686697,2022-09-16 14:39:40+00:00,1570784486862000129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570216046807879682 type=replied_to],@LinaGarciaSi @LeonelRomeroP @petrogustavo Lo esperado es que se inicie la construccion con bases fuertes de la transformacion  necesaria de nuestro hermoso y muy rico pais
794,1476472117055078404,2022-09-16 14:39:38+00:00,1570784480742502401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570744204497924096 type=quoted],Yo creo que es posible una #PazTotal nos lo debemos #Colombia @petrogustavo https://t.co/dyrHB6HrwY
795,879662946665857025,2022-09-16 14:39:31+00:00,1570784452384821249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570729395069005824 type=replied_to],@derlilopeza No lo hiva a hacer pero @petrogustavo y @RoyBarreras se le adekantaron jajajaja
797,366096138,2022-09-16 14:39:18+00:00,1570784397980479490,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570761288699228160 type=replied_to],@alejandromattah @SebastianNohra @matecastano @petrogustavo Como así que ya no le gusta la democracia?
798,143251093,2022-09-16 14:39:12+00:00,1570784369857695745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570777248369905665 type=replied_to],"@_turquoisesky_ @nometiente @petrogustavo Se ve que usted ni ha leido un articulo de ella. Ella no hizo chumequeos fue a los sitios, estudio el proceso, tomo muestras, hizo ensayos, etc... 

Que pendejada este tema y la envidia es lo peor que se les nota."
